,id,titre,objet,adrs_numvoie,adrs_typevoie,adrs_libvoie,adrs_codepostal,adrs_libcommune,siteweb,adrs,dept,region,social_object1_libelle,social_object2_libelle,longitude,latitude
44,W751214884,INITIATIVES POUR UN DEVELOPPEMENT DURABLE AU CAMEROUN- IDC,mener sur le territoire de la république du cameroun toute action de progrès s'inscrivant dans le respect des normes inhérentes à l'idée de développement,10,RUE,Rue des Jeûneurs,75002,Paris 2e,,10 RUE Rue des Jeûneurs 75002 Paris 2e,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ENVIRONNEMENT/  CADRE DE VIE,2.3446122,48.8695417
45,W751214998,ASDECA (ASSOCIATION POUR LE SOUTIEN A LA DEMOCRATIE CAMEROUNAISE ET AFRICAINE),"soutien à la démocratie ; la promotion des valeurs républicaines telles que la paix ; le soutien et lencadrement de la jeunesse ; la promotion dune dynamique de jeunesse associative, culturelle, économique et républicaine au service de tous ; la promotion de lemploi des jeunes et lamélioration de leurs conditions de vie",100,RUE,Duhesme,75018,Paris,,100 RUE Duhesme 75018 Paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.3466532,48.8960124
46,W751215765,ASSOCIATION MARIE KARIS POUR LES ENFANTS MALADES DU CAMEROUN,"venir en aide aux enfants souffrant  de maladies graves et contagieuses par le biais de collecte de fonds, envoi de médicaments, mise en contact des enfants et leurs familles avec les hôpitaux et médecins locaux ; développer des partenariats et projets avec des associations poursuivant les mêmes buts ; favoriser laccès pour les enfants malades aux soins médicaux et hospitaliers",31,RUE,Simart,75018,Paris,,31 RUE Simart 75018 Paris,Paris,Île-de-France,INTERVENTIONS SOCIALES,SANTÉ,2.3471304,48.8913508
47,W751215837,CHAPELLE NGUI NYAMBE,assurer la pratique du culte protestant conformément aux principes indiqués dans la confession de foi de westminster et de la constitution de l'église presbytérienne camerounaise,21 B,ALL,BOSSUET,93190,Livry-Gargan,,21 B ALL BOSSUET 93190 Livry-Gargan,Seine-Saint-Denis,Île-de-France,ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,AUTRES,2.5325593,48.9229431
48,W751216241,EGLISE UEBC - BETHEL,"d'assurer l'exercice public du culte protestant baptiste par l'enseignement du message et de la pratique de l'évangile de jésus-christ ; d'éveiller, de rassembler, de sensibiliser et d'intéresser les camerounais, sans distinction de confession, à l'évangile et au salut dont le seul fondement est jésus-christ",48,RUE,du Landy,92110,Clichy,,48 RUE du Landy 92110 Clichy,Hauts-de-Seine,Île-de-France,ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,AUTRES,2.307812,48.905642
49,W751216714,AMOUR & FIDELITE,"réunir les ressortissants camerounais et sympathisants ; mobilisation de l'action sociale et culturelle en faveur de l'entraide et le rayonnement du cameroun ; susciter en chacun des membres le sens du dévouement de l'économie et de l'épargne ; développer en chacun l'esprit d'entraide, d'assistance et de tolérance",15,RUE,Saint Quentin,75010,Paris,,15 RUE Saint Quentin 75010 Paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),2.3200410217200766,48.8588897
50,W751216882,EGLISE PRESBYTERIENNE DU CAMEROUN-PAROISSE DE PARIS,"regrouper les personnes des deux sexes, sans distinction raciale, pour la célébration du culte protestant, la proclamation de lévangile de jésus-christ, la prière, ladministration des sacrements, les actes pastoraux, la cure dâme et lenseignement de la doctrine chrétienne, ouvert à loeucuménisme, aux chrétiens de tous bords et à toute lhumanité",11,AV,Georges Lafenestre,75014,Paris,,11 AV Georges Lafenestre 75014 Paris,Paris,Île-de-France,ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,AUTRES,2.3118389,48.8253473
51,W751218425,HAUT CONSEIL DES CHEFS DE COMMUNAUTES CAMEROUNAISES D'EUROPE - H.4C.E,"promouvoir par tous les moyens, la tradition et la culture ancestrales de ses membres partout en europe ; développer des liens de fraternité et solidarité entre tous les adhérents aux présents statuts ; défendre par tous les moyens et notamment par voie judiciaire, l'intérêt de tous ses membres ainsi que l'intérêt et l'image des groupements camerounais dont ses membres sont les représentants en europe ; contribuer par tous les moyens, au développement socio-économique des groupements dont les adhérents sont les représentants et soutenir par tous les moyens, les différentes associations des communautés membres",15,RUE,de la Convention,75015,Paris,,15 RUE de la Convention 75015 Paris,Paris,Île-de-France,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),2.2789061,48.8453013
52,W751218550,"EGLISE PRESBYTERIENNE CAMEROUNAISE, PAROISSE DE PARIS NORD",assurer l'exercice du culte et pourvoir en tout ou en partie aux frais et besoins du culte et des divers services et activités qui peuvent s'y rattacher,57,RUE,des Pleiades,93160,Noisy-le-Grand,http://www.eglisepresbyterienne-parisnord.org,57 RUE des Pleiades 93160 Noisy-le-Grand,Seine-Saint-Denis,Île-de-France,ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,AUTRES,2.573985,48.831926
53,W751218914,ASSOCIATION 347 BIS SOLIDARITE LGBT CAMEROUN,"défense des droits humains tels que définis par les conventions internationales en matière de droits humains ; respect des droits humains des personnes quelque soit leur orientation sexuelle ou leur identité de genre ; consiste essentiellement à soutenir par tous moyens le travail des acteurs associatifs et militants basés au cameroun qui agissent pour la défense et la promotion des droits des personnes lesbiennes, gaies, bisexuelles et transgenres (lgbt) ;  intervient aussi, en france et en europe, pour favoriser la mobilisation des acteurs étatiques et non-étatiques en faveur de la cause des personnes lgbt au cameroun",51,AV,Gambetta,75020,Paris,,51 AV Gambetta 75020 Paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.3941385,48.8647344
54,W751219543,ASSOCIATION DES JURISTES CAMEROUNAIS DE FRANCE (A.J.C.F),"le rassemblement des professionnels du droit (avocats, magistrats, enseignants, notaires, huissiers, juristes dentreprises et dassociations, enseignants, etc) et étudiants en droit, dorigine ou de nationalité camerounaise en france, la promotion et la défense de leurs intérêts, lentraide, lorganisation  de manifestations juridiques, la publication de travaux, articles ou opinions juridiques, les relations avec les tiers intéressés",222,BD,Saint Germain,75007,Paris,,222 BD Saint Germain 75007 Paris,Paris,Île-de-France,REPRÉSENTATION/ PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),2.3214091,48.8602333
55,W751219733,COLLECTIF DES PASTEURS CAMEROUNAIS DE FRANCE (COPACAF),favoriser le dialogue entre les pasteurs protestants et évangéliques du cameroun en france dans le respect strict de l'éthique de l'enseignement de jésus-christ consigne dans l'écriture sainte ; partager leurs expériences dans le cadre d'une pastorale ; favoriser avec engagement et détermination le dialogue oecuménique entre églises et différentes organisations chrétiennes ; encourager spirituellement et matériellement les vocations,6,RUE,d'Aubervilliers,75019,Paris,,6 RUE d'Aubervilliers 75019 Paris,Paris,Île-de-France,ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,AUTRES,2.3652573,48.8848371
56,W751220082,ECLA - EUROPEAN CAMEROONIANS LAWYERS ASSOCIATION,"protection juridique de l'image et des intérêts du cameroun, des ressortissants camerounais ou d'origine camerounaise, les institutions étatiques et para-étatiques du cameroun en europe et sur les territoires nationaux des pays européens ; la coordination des activités des associations nationales des avocats camerounais ou d'origine camerounaise et d'autres associations à caractère juridique, l'entraide juridique",30,RUE,Saint-Petersbourg,75008,Paris,,30 RUE Saint-Petersbourg 75008 Paris,Paris,Île-de-France,JUSTICE,CLUBS DE LOISIRS/ RELATIONS,2.3200410217200766,48.8588897
57,W751220523,LES METROPOLITAINES DE PARIS,promouvoir les dynamiques d'entraide sociale et économique au sein de la diaspora des femmes camerounaises en france,8,RUE,du Département,75019,Paris,,8 RUE du Département 75019 Paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),2.3666295,48.885267
58,W751221452,ALLIANCE-TOUS A L'ECOLE,"soutenir la scolarisation des enfants des écoles de base (équivalent écoles maternelles et élémentaires), collèges et lycées du village de banka et de ses environs (cameroun) ; elle apporte prioritairement son aide aux enfants orphelins, handicapés ou socialement démunis, par la réalisation des actions suivantes prises en charge des frais de scolarités ; approvisionnement en fourniture scolaires (manuels, matériels d'écriture, uniformes, cartables/sacs à dos) ; aménagement des locaux (salles de classes, infirmerie) promotion des activités culturelles, sportives et sociales ; promotion des droits des enfants à la scolarisation ; acquisition de matériels, de premiers soins, si besoin ; promotion de la culture camerounaise en france par l'organisation et l'animation de diverses activités (ateliers, de cuisine et de danse, lecteur de contes, découvertes de la musique camerounaise)",64,RUE,du Moulin des Prés,75013,Paris,,64 RUE du Moulin des Prés 75013 Paris,Paris,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.3534897,48.8261712
59,W751221500,ACTION DE SOLIDARITE DES CAMEROUNAIS DE LA DIASPORA (ASCAD),"favoriser l'intégration et le bien être des camerounais de la diaspora ; organiser des festivals, soirées caritatives, forums et rencontres internationales dont les fonds serviront à la bonne marche des ses objectifs  ; aider des parents démunis, mais ayant un savoir-faire, à développer une activité, professionnelle, leur permettant ainsi de subvenir aux besoins de leur famille ; lutter contre les pandémies et les endémies au cameroun ; venir en aide à l'enfance défavorisée et désoeuvrée du cameroun ; venir en aide à la jeune fille mère au cameroun ; accompagner et suivre des mairies et des associations camerounaises dans leur développement et déploiement ; favoriser des jumelages avec les villes du cameroun et les villes en occident",45,RUE,de Maubeuge,75009,PARIS,,45 RUE de Maubeuge 75009 PARIS,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),2.3410961,48.8764636
60,W751221531,ASSOCIATION IVY LUTTE CONTRE L'OBESITE AU CAMEROUN ET EN AFRIQUE  - A.I.L.C.O.C.A.,combattre l'obésité etles maladies cardio vasculaires au cameroun et en afrique,66,AV,des Champs Elysées,75008,Paris,,66 AV des Champs Elysées 75008 Paris,Paris,Île-de-France,SANTÉ,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),2.3056597431615584,48.8711063
61,W751222420,MAISON DE LA FEMME - FONDATION MACKENZIE,"créer une structure destinée à renforcer les capacités des femmes et jeunes filles camerounaises en vue du progrès de la condition féminine  ; promouvoir et contribuer au développement tant des projets entrepreneuriaux, des loisirs éducatifs que des pratiques socioculturelles et sportives  ; contribuer à l'effort d'accès à l'éducation et à la formation des enfants et jeunes en zone rurale et des milieux défavorisés  ; mettre en oeuvre toutes activités et actions s'intégrant dans le cadre des présents objectifs",10,RUE,louis vicat,75015,Paris 15e,,10 RUE louis vicat 75015 Paris 15e,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),INTERVENTIONS SOCIALES,2.2932084,48.8268139
62,W751222901,SYNERGIE DE LA JEUNESSE CAMEROUNAISE-EUROPE,"être un mouvement associatif ouvert à tous  les camerounais de la diaspora en europe et européens d'origine camerounaise, âgés de 15 à 40 ans désireux d'apporter leur contribution idéologique et effective à l'émergence d'un cameroun économiquement prospère, fière de son histoire et de sa diversité culturelle",2,RUE,Clovis Hugues,75019,Paris,,2 RUE Clovis Hugues 75019 Paris,Paris,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.3735796,48.8827938
63,W751224442,ARTS & CULTURE PATRIMONIALE DU CAMEROUN - ACPCAM,"promotion et développement des arts culturels sur toute l'étendue du territoire planétaire à travers l'organisation d'évènements sur le plan national et international ; aider à la découverte, au développement, à la promotion des artistes, en vue de leur participation dans des spectacles toutes disciplines et dans toutes catégories pour l'épanouissement et le développement humain durable ; permettre une ouverture dans un but culturel, à la jeunesse, afin de leur transmettre l'héritage patrimonial camerounais ; créer et diffuser le magazine mensuel 'arts et culture patrimoniale du cameroun"""," à moyen terme, l'installation d'antennes internationales qui auront pour mission, le ralliement de membres, la visibilité de l'ACPCAM, la coordination des activités socioculturelles dans tout le territo""",006100,,75018,Capron,75018,17  rue Capron 75018 Paris,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,2.3277979,48.8851776
64,W751224866,ASSOCIATION INTERNATIONALE POUR LA PROMOTION DES ARTS  ET  CULTURES DU CAMEROUN (AIPACC),"informer ; formation ; éduquer civiquement ; transmettre des valeurs morales entre les générations camerounaises ; valoriser les arts et cultures du cameroun à l'intérieur et à l'extérieur du pays ; favoriser l'appui de toutes natures à l'émergence et à la vulgarisation de la culture camerounaise ; promouvoir des initiatives nationales et internationales à caractère culturel ; améliorer la vie des artistes, des hommes et femmes de la culture camerounaise à travers une assistance de toutes natures (financière, technique, intellectuelle) ; promouvoir  le soutien des jeunes-talents camerounais dans tous les domaines",23/25,RUE,Jean-Jacques Rousseau,75001,Paris 1er,,23/25 RUE Jean-Jacques Rousseau 75001 Paris 1er,Paris,Île-de-France,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,ACTION SOCIOCULTURELLE,2.3407499,48.8626272
65,W751224953,ASSOCIATION DES MÉDECINS CAMEROUNAIS DE FRANCE,"animer la communauté médicale camerounaise en france, referencer ses médecins, inciter leur retour au cameroun, et y favoriser leur exercice, contrôler les missions humanitaires allant au cameroun, soutenir et accompagner les échanges hospitalo-universitaires et les projets de la communauté médicale",23,RUE,Balzac,75008,Paris 8e,http://medcamfrance.fr,23 RUE Balzac 75008 Paris 8e,Paris,Île-de-France,SANTÉ,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,2.3024172,48.875414
66,W751224991,CAMEROONIAN STUDENTS ALUMNI FROM MOROCCO (CSAM),faciliter l'intégration en europe et consolider les liens des camerounais ayant étudié au maroc,29,RUE,Planchat,75020,Paris 20e,,29 RUE Planchat 75020 Paris 20e,Paris,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.3981919,48.8537141
67,W751225622,EGLISE EVANGELIQUE DU CAMEROUN - SECTION FRANCE  (E.E.C-SF),"assurer la célébration des cultes, conformément aux recommandations et aux textes fondammentaux de l'église évangélique du cameroun<église mère>et comme dans les églises membres de la fédération des églises protestantes en france et du cameroun",111,AV,Victor Hugo,75016,Paris,,111 AV Victor Hugo 75016 Paris,Paris,Île-de-France,ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,AUTRES,2.2832836,48.8681342
68,W751226343,"ASSOCIATION DES PRÊTRES, RELIGIEUX ET RELIGIEUSES CAMEROUNAIS EN MISSION EN FRANCE - APRRCMF","réunir au sein d'une association d'obédience chrétienne catholique respectant les normes et principes juridiques (du droit civil du pays d'accueil) et religieux (de l'eglise catholique romaine), tous les prêtres, religieux, religieuses et laïcs camerounais résidents ou de passage en france ; être un pôle de rencontres et de réflexion pour les questions de société et celles concernant la vie et l'insertion des citoyens camerounais et assimilés en france ; être à l'écoute et porter de l'aide à ceux et celles qui sont en attente ; offrir aux prêtres, religieux, religieuses, croyants, un cadre d'épanouissement de leur vocation chrétienne dans un monde diversifié",23,RUE,Jean Jacques Rousseau,75001,Paris 1er,www.sepaic.net,23 RUE Jean Jacques Rousseau 75001 Paris 1er,Paris,Île-de-France,ACTIVITÉS RELIGIEUSES/ SPIRITUELLES OU PHILOSOPHIQUES,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),2.3409869,48.8627956
